Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_51_174.jpg;0;0;1;-0.1591829;97.51317;81.53082;359.4792;275.7404;359.9533
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_51_241.jpg;0;0;0;-0.1502668;97.51315;81.53108;0.1433025;275.741;359.9186
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_51_307.jpg;0;0;0;-0.1391956;97.51314;81.53125;0.5974671;275.7417;359.8973
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_51_374.jpg;0;0;0;-0.1100583;97.51314;81.53138;0.9629967;275.7428;359.9262
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_51_441.jpg;0;0;0;-0.08843131;97.51351;81.53154;1.316909;275.7413;0.02319599
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_51_507.jpg;0;0;0;-0.03788255;97.51202;81.53146;1.342267;275.7398;-0.0005396997
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_51_574.jpg;0;0;0;0.02850366;97.51175;81.53143;1.233302;275.7406;0.004575486
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_51_641.jpg;0;0;0;0.04381343;97.51119;81.53132;1.013788;275.7403;0.009579549
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_51_707.jpg;0;0;0;0.04962303;97.51109;81.53126;0.8427303;275.7401;0.02025033
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_51_774.jpg;0;0;0;0.05153404;97.51109;81.5312;0.669394;275.7401;0.03319936
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_51_841.jpg;0;0;0;0.05163039;97.51109;81.53113;0.4383719;275.7401;0.04760444
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_51_908.jpg;0;0;0;0.05071347;97.51108;81.53107;0.2695494;275.7402;0.05619387
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_51_974.jpg;0;0;0;0.048097;97.51107;81.53101;0.1078441;275.7403;0.06287845
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_52_041.jpg;0;0;0;0.04522359;97.51107;81.53094;359.9077;275.7406;0.06888975
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_52_108.jpg;0;0;0;0.04169198;97.51106;81.53088;359.772;275.7408;0.07135738
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_52_174.jpg;0;0;0;0.03615706;97.51108;81.53084;359.6506;275.741;0.072276
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_52_241.jpg;0;0;0;0.03154118;97.51109;81.53078;359.5131;275.7411;0.07114503
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_52_308.jpg;0;0;0;0.02540652;97.51109;81.53075;359.4364;275.7415;0.06056863
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_52_374.jpg;0;0;0;0.01728819;97.5111;81.53072;359.381;275.7416;0.04425367
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_52_441.jpg;0;0;0;0.0123111;97.51111;81.5307;359.3355;275.7415;0.01940397
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_52_507.jpg;0;0;0;0;97.51112;81.53069;359.3207;275.7413;0.0004033396
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_52_574.jpg;0;0;0;0;97.51113;81.53069;359.3224;275.741;359.9856
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_52_641.jpg;0;0;0;0;97.51114;81.5307;359.3473;275.741;359.9712
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_52_707.jpg;0;0;0;0;97.51114;81.53072;359.3794;275.741;359.9626
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_52_773.jpg;0;0;0;-0.01260871;97.51115;81.53073;359.4212;275.741;359.9556
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_52_840.jpg;0;0;0;-0.01493002;97.51114;81.53076;359.4891;275.741;359.9486
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_52_907.jpg;0;0;0;-0.01682683;97.51114;81.53078;359.5473;275.741;359.9451
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_52_973.jpg;0;0;0;-0.018666;97.51114;81.53082;359.61;275.741;359.9431
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_53_040.jpg;0;0;0;-0.01952852;97.51114;81.53085;359.6978;275.741;359.9424
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_53_107.jpg;0;0;0;-0.01996081;97.51113;81.53087;359.7651;275.741;359.9433
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_53_173.jpg;0;0;0;-0.01990611;97.51112;81.53089;359.8319;275.741;359.9453
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_53_240.jpg;0;-0.2003024;0;-0.02114427;97.51093;81.53291;359.8755;275.6628;359.9494
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_53_307.jpg;0;-0.3998893;0;-0.03500148;97.51071;81.53512;359.8936;275.5927;359.9536
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_53_373.jpg;0;-0.599474;0;-0.05464107;97.51031;81.53925;359.8698;275.6263;359.9585
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_53_440.jpg;0;-0.7995784;0;-0.09553032;97.50932;81.54916;359.7502;275.6363;359.9654
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_53_507.jpg;0;-0.9996488;0;-0.1359105;97.50815;81.56098;359.5785;275.804;359.9721
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_53_573.jpg;0;-1;0;-0.2089782;97.50674;81.57706;359.3503;275.8482;0.0007995203
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_53_641.jpg;0;-1;0;-0.2610311;97.50369;81.60358;359.0148;275.7604;-0.001109566
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_53_707.jpg;0;-1;0;-0.2945393;97.50134;81.62705;358.7558;275.6445;-0.001743897
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_53_773.jpg;0;-0.7999766;0;-0.378895;97.49854;81.65144;358.6333;275.6074;-0.002591153
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_53_840.jpg;0;-0.6009727;0;-0.3941468;97.49538;81.67987;358.8882;275.5572;0.0004764454
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_53_907.jpg;0;-0.4008891;0;-0.4606464;97.4929;81.70442;359.0429;275.4277;0.0008392266
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_53_973.jpg;-3.001746;-0.2007727;0;-0.4613604;97.4912;81.73014;359.1809;275.4456;0.02467105
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_54_040.jpg;-5.993613;-0.001314871;0;-0.4648773;97.49072;81.76379;359.3898;275.6656;0.09290717
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_54_107.jpg;-8.99741;0;0;-0.4696337;97.48975;81.78936;359.5388;275.9561;0.1246749
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_54_173.jpg;-11.98778;0;0;-0.4668996;97.48914;81.81477;359.6901;276.3066;0.1573234
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_54_240.jpg;-14.99352;0;0;-0.4639482;97.48888;81.84846;359.8896;276.9066;0.2016554
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_54_307.jpg;-15;0;0;-0.4610798;97.4886;81.87372;0.02994568;277.3842;0.2231151
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_54_373.jpg;-15;0;0;-0.4579437;97.48813;81.89902;0.1577808;277.8629;0.2322588
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_54_440.jpg;-15;0;0;-0.4555342;97.4871;81.93297;0.3007396;278.5025;0.2233176
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_54_507.jpg;-15;0;0;-0.45288;97.48607;81.9587;0.3788863;278.987;0.1987446
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_54_573.jpg;-15;0;0;-0.4493383;97.48486;81.9846;0.4358947;279.4762;0.1640875
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_54_640.jpg;-12.01013;0;0;-0.4472594;97.48237;82.01941;0.480829;280.0469;0.09684333
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_54_706.jpg;1.496098;0;0;-0.4433619;97.47771;82.04521;0.495562;280.0443;359.9916
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_54_772.jpg;4.523968;0;0;-0.4400983;97.47265;82.07115;0.4921259;279.9359;359.8921
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_54_839.jpg;7.501198;0;0;-0.4367561;97.4651;82.10593;0.4544051;279.6408;359.7755
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_54_906.jpg;10.50952;0;0;-0.4334194;97.45885;82.13195;0.4125412;279.3068;359.6969
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_54_973.jpg;13.49841;0;0;-0.4292444;97.45228;82.15782;0.3647292;278.8884;359.6287
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_55_040.jpg;15;0;0;-0.4253528;97.44318;82.19202;0.2965048;278.218;359.558
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_55_106.jpg;15;0;0;-0.4229675;97.43661;82.21753;0.2455188;277.7134;359.5274
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_55_173.jpg;15;0;0;-0.4200355;97.43027;82.24289;0.1975687;277.2122;359.5139
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_55_240.jpg;15;0;0;-0.4179412;97.42225;82.27643;0.1401038;276.5507;359.5205
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_55_307.jpg;15;0;0;-0.4158854;97.41653;82.30137;0.1025664;276.0601;359.5421
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_55_374.jpg;15;0;0;-0.4131811;97.41106;82.32611;0.07018062;275.5743;359.576
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_55_440.jpg;15;0;0;-0.4111631;97.40415;82.3588;0.0352564;274.9342;359.6371
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_55_506.jpg;15;0;0;-0.4091405;97.39925;82.38308;0.01521209;274.4598;359.6926
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_55_572.jpg;15;0;0;-0.4064215;97.39458;82.40716;0.0002411369;273.9901;359.7541
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_55_640.jpg;15;0;0;-0.4043578;97.38869;82.43898;359.9876;273.3708;359.8423
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_55_706.jpg;15;0;0;-0.4022703;97.38454;82.46263;359.9832;272.9113;359.9109
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_55_772.jpg;13.47847;0;0;-0.3994507;97.38068;82.48615;359.982;272.4679;359.9818
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_55_839.jpg;10.47575;0;0;-0.3979916;97.37659;82.51749;359.9811;272.0037;0.08942938
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_55_906.jpg;-1.501825;0;0;-0.394323;97.37579;82.54095;359.9837;272.0103;0.2095685
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_55_972.jpg;-4.551831;0;0;-0.3912994;97.37544;82.56427;359.9903;272.1107;0.3241431
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_56_039.jpg;-7.475205;0;0;-0.3887338;97.3755;82.59515;0.001794267;272.3711;0.4546309
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_56_106.jpg;-10.47912;0;0;-0.3856696;97.37604;82.61833;0.0004929;272.6616;0.5312173
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_56_172.jpg;-13.47202;0;0.1995268;-0.3184003;97.37636;82.63493;0.1320997;272.9629;0.5627814
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_56_240.jpg;-15;0;0.4012753;-0.1309467;97.37634;82.63521;0.6970286;272.9579;0.4937187
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_56_306.jpg;0;0;0;-0.1075268;97.37637;82.63533;0.9816128;272.1502;0.3560678
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_56_372.jpg;0;0;0;-0.09163669;97.37645;82.6354;1.114167;272.154;0.08037443
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_56_439.jpg;-1.519514;0;0;-0.07689516;97.37658;82.63543;1.141296;271.9724;359.7685
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_56_506.jpg;-4.50065;0;0;0.04829473;97.37662;82.63542;1.029968;271.2554;359.696
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_56_572.jpg;-7.496833;0;0;0.05524389;97.37664;82.63538;0.8315625;270.0862;359.7259
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_56_639.jpg;-10.52126;0.2016282;0;0.06954044;97.3767;82.63481;0.5702739;269.9326;359.7485
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_56_706.jpg;-13.4922;0.3996913;0;0.0745089;97.37649;82.63329;0.4005586;269.7792;359.7637
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_56_772.jpg;-15;0.5989763;0;0.1184787;97.37575;82.62806;0.3165186;269.6573;359.7704
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_56_840.jpg;-15;0.7990893;0;0.1164941;97.37432;82.61718;0.2899272;269.4278;359.7766
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_56_906.jpg;-15;0.9996915;0;0.1711424;97.37269;82.60573;0.3352125;269.0275;359.776
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_56_972.jpg;-15;1;0;0.2331065;97.37048;82.58945;0.4714953;268.6373;359.7745
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_57_039.jpg;-15;0.8989222;0;0.2853067;97.36687;82.56224;0.7170497;268.0822;359.8
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_57_106.jpg;-13.50674;0.70038;0;0.3177161;97.36356;82.53894;0.9146929;267.377;359.8374
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_57_172.jpg;-10.51272;0.5007789;0;0.3682075;97.36033;82.5138;1.101003;266.9431;359.8974
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_57_239.jpg;-7.512406;0.3007577;0;0.3781689;97.35659;82.48067;1.216878;266.6445;0.02685761
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_57_305.jpg;-10.49638;0.1018261;0;0.4061298;97.35273;82.45769;1.155074;266.1869;0.04846196
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_57_372.jpg;-13.50156;0;0;0.4188933;97.34868;82.43506;1.042697;265.8223;0.03476089
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_57_439.jpg;-15;0;0;0.4111662;97.34297;82.40591;0.856613;265.2574;0.0124519
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_57_506.jpg;-15;0;0;0.4095242;97.33861;82.38449;0.699973;264.8402;359.9925
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_57_572.jpg;-15;0;0;0.4077899;97.33414;82.36333;0.5359289;264.428;359.9702
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_57_638.jpg;-15;0;0;0.4053183;97.32956;82.34234;0.3702706;264.0187;359.946
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_57_705.jpg;-15;0;0;0.4033508;97.32324;82.31448;0.1556579;263.475;359.9118
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_57_772.jpg;-15;0;0;0.4005904;97.31833;82.2936;0.004961754;263.0669;359.8853
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_57_838.jpg;-15;0;0;0.3984312;97.31325;82.27267;359.8669;262.6571;359.8586
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_57_905.jpg;-15;0.1011533;0;0.3962097;97.3062;82.24467;359.7058;262.0443;359.8235
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_57_971.jpg;-15;0.3024916;0;0.392755;97.30043;82.22269;359.6242;261.7093;359.7957
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_58_038.jpg;-15;0.5013248;0;0.4077376;97.29453;82.1995;359.5905;261.3908;359.7862
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_58_105.jpg;-15;0.7010638;0;0.4377333;97.28474;82.1636;359.6752;260.6928;359.755
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_58_172.jpg;-15;0.9010718;0;0.4626045;97.27592;82.13342;359.8148;260.1993;359.7202
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_58_238.jpg;-15;1;0;0.5413145;97.2653;82.09827;0.06342426;259.5743;359.6756
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_42_58_305.jpg;-15;1;0;0.585398;97.24975;82.04699;0.4430205;258.4995;359.6512
